keyword,author,text,post_time,url,sentiment
North Melbourne Kangaroos,benjrichardson.bsky.social,"Well done Brisbane Lions Women for making the grand final.

Champions last year but couldn't overcome an extremely strong North Melbourne Kangaroos this year.",2024-11-30T10:40:21.650Z,https://bsky.app/profile/benjrichardson.bsky.social/post/3lc5vsngwis2t,"{'brisbanelions': 0.625, 'melbournefc': 0.796, 'northmelbournefc': 0.796}"
North Melbourne Kangaroos,peecee65.bsky.social,AFLW Champions - Go Kangas!,2024-11-30T10:36:46.658Z,https://bsky.app/profile/peecee65.bsky.social/post/3lc5vm66pzs25,{'northmelbournefc': 0.571}
North Melbourne Kangaroos,credittodubois.com,North Melbourne Tasmanian Kangaroos Football Club sounds like something a 20 year old Labor staffer makes up after getting extremely mad over a close loss to them,2024-11-30T10:07:47.252Z,https://bsky.app/profile/credittodubois.com/post/3lc5tyepyrk23,"{'melbournefc': -0.509, 'northmelbournefc': -0.509}"
North Melbourne Kangaroos,juleser.bsky.social,"Darren Crocker (North Melbourne) and Craig Starcevich (Brisbane Bears) played against each other four times.
- RD 2 & 18, 1992
- RD 4, 1993
- RD 9, 1994
#aflwgf #brisbanelions #kangaroos",2024-11-30T08:50:45.051Z,https://bsky.app/profile/juleser.bsky.social/post/3lc5ponm2ak2z,"{'brisbanelions': 0.0, 'melbournefc': 0.34, 'northmelbournefc': 0.17}"
North Melbourne Kangaroos,project-push.tk.gg,"Follow live
The Brisbane Lions and North Melbourne Kangaroos are facing off in the AFLW grand final for the second straight year
via ABC News Australia",2024-11-30T08:46:47.259Z,https://bsky.app/profile/project-push.tk.gg/post/3lc5phkzhuz2t,"{'brisbanelions': 0.599, 'melbournefc': 0.599, 'northmelbournefc': 0.599}"
North Melbourne Kangaroos,abc-news.bsky.social,'Coin of football' How each side tackles the different emotions that come with grand final day https//www.abc.net.au/news/2024-11-30/brisbane-lions-north-melbourne-kangaroos-emotions-of-grand-final/104657958,2024-11-29T19:51:05.048Z,https://bsky.app/profile/abc-news.bsky.social/post/3lc4e3qjtmm2f,"{'brisbanelions': 0.459, 'melbournefc': 0.459, 'northmelbournefc': 0.459}"
North Melbourne Kangaroos,sportsindustryau.bsky.social,"On the eve of the AFLW Grand Final, Mazda Australia has confirmed its ongoing support of the North Melbourne Tasmanian Kangaroos as major partner in 2025.

www.nmfc.com.au/news/1699280...",2024-11-28T16:19:26.356Z,https://bsky.app/profile/sportsindustryau.bsky.social/post/3lbzhrfp2cs2h,"{'melbournefc': 0.691, 'northmelbournefc': 0.691, 'weareportadelaide': 0.691}"
North Melbourne Kangaroos,yeoldeguildford.bsky.social,"Sports BlueSky!
Quote post (or copy paste) with your favourite teams
#AFL - North Melbourne Kangaroos (sort of)
#ALeague - nil
#BBL - Sydney Thunder
#NRL - Canberra Raiders
#NBL - Illawarra Hawks
#NBA - New Orleans Pelicans
#WBBL - Sydney Thunder",2024-11-27T07:52:50.050Z,https://bsky.app/profile/yeoldeguildford.bsky.social/post/3lbw32cgub22z,"{'carltonblues': 0.0, 'hawktalk': 0.0, 'melbournefc': 0.0, 'northmelbournefc': 0.0, 'weareportadelaide': 0.0}"
North Melbourne Kangaroos,gilgriffin.bsky.social,"My latest column for #footyology previews the #AFLW grand final. Will the undefeated North Melbourne Kangaroos be crowned the queens of the competition? Or, will the Brisbane Lions again reign as queens of the women's footy jungle? footyology.com.au/aflw-grand-f...",2024-11-27T00:22:58.349Z,https://bsky.app/profile/gilgriffin.bsky.social/post/3lbvbvhxs522v,"{'brisbanelions': 0.0, 'melbournefc': 0.0, 'northmelbournefc': 0.0}"
North Melbourne Kangaroos,nmfcofficial.bsky.social,"This'll never get old.

face exhaling face exhaling face exhaling",2024-11-25T08:54:25.354Z,https://bsky.app/profile/nmfcofficial.bsky.social/post/3lbr5kbwbbs2e,{'general': 0.0}
North Melbourne Kangaroos,abc-news.bsky.social,"Kangaroos eye revenge, Lions seek first back-to-back titles in AFLW grand final rematch https//www.abc.net.au/news/2024-11-25/north-melbourne-brisbane-lions-aflw-grand-final-rematch-beckons/104641658",2024-11-24T22:50:31.361Z,https://bsky.app/profile/abc-news.bsky.social/post/3lbq3sqjrxt26,"{'brisbanelions': -0.103, 'melbournefc': -0.103, 'northmelbournefc': -0.103}"
North Melbourne Kangaroos,gilgriffin.bsky.social,"#AFLW It should come as no surprise that North Melbourne smashed Port Adelaide in the prelim final. Credit to the Power for playing out their totally unexpected Cinderella story, but the Kangaroos have been on an unrelenting flag mission since losing last year's grand final to Brisbane.",2024-11-24T00:32:31.854Z,https://bsky.app/profile/gilgriffin.bsky.social/post/3lbnr2arw422l,"{'melbournefc': -0.206, 'northmelbournefc': 0.108, 'weareportadelaide': 0.108}"
North Melbourne Kangaroos,evernow.bsky.social,"Bit of a one sided game in the women's AFL! 
Go the Kangaroos  rugby football clapping hands clapping hands clapping hands",2024-11-23T04:56:15.453Z,https://bsky.app/profile/evernow.bsky.social/post/3lblpcsmqn226,{'northmelbournefc': 0.0}
North Melbourne Kangaroos,australia.theguardian.com,North Melbourne Kangaroos v Port Adelaide Power AFLW preliminary final – live,2024-11-23T03:44:09.759Z,https://bsky.app/profile/australia.theguardian.com/post/3lbllbwzyjg2x,"{'melbournefc': 0.0, 'northmelbournefc': 0.0, 'weareportadelaide': 0.0}"
North Melbourne Kangaroos,draftmonstar.bsky.social,"fireAFL Draft 2024fire

Pick 67 - River Stevens - North Melbourne Kangaroos

#AFLDraft #AFLDraft2024 #AFL #AFLFantasy",2024-11-21T10:39:50.383Z,https://bsky.app/profile/draftmonstar.bsky.social/post/3lbhblhjz6s25,"{'melbournefc': 0.0, 'northmelbournefc': 0.0}"
North Melbourne Kangaroos,draftmonstar.bsky.social,"fireAFL Draft 2024fire

Pick 57 - Luke Urquhart - North Melbourne Kangaroos

#AFLDraft #AFLDraft2024 #AFL #AFLFantasy",2024-11-21T10:05:06.674Z,https://bsky.app/profile/draftmonstar.bsky.social/post/3lbh7neeykk25,"{'melbournefc': 0.0, 'northmelbournefc': 0.0}"
North Melbourne Kangaroos,abcnewsbot.bsky.social,North Melbourne skipper Emma Kearney will return from a hamstring injury as the Kangaroos take on the Power for a place in the grand final.,2024-11-21T01:31:41.598Z,https://bsky.app/profile/abcnewsbot.bsky.social/post/3lbgcxaspwz24,"{'melbournefc': 0.052, 'northmelbournefc': 0.052, 'weareportadelaide': 0.052}"
North Melbourne Kangaroos,abc-news.bsky.social,Kangaroos get massive boost ahead of AFLW prelim as inspirational skipper returns https//www.abc.net.au/news/2024-11-21/aflw-finals-north-melbourne-v-port-adelaide-emma-kearney-returns/104629330,2024-11-21T01:31:01.583Z,https://bsky.app/profile/abc-news.bsky.social/post/3lbgcw2qwju2a,"{'melbournefc': 0.718, 'northmelbournefc': 0.718, 'weareportadelaide': 0.718}"
North Melbourne Kangaroos,c-j-sutton.bsky.social,"Hi, CJ Sutton here waving hand 

I write video game reviews for novastreamnetwork.com
video game video game video game 

Favourite games (guess away!)
horse cowboy hat face
robot guitar
bow and arrow leg
person golfing man bowing

I'm a Linkin Park superfan guitar drum optical disk

I write books, read books and chat books books books books 

And I support the North Melbourne Kangaroos in the AFL blue circle white circle kangaroo",2024-11-14T22:49:01.051Z,https://bsky.app/profile/c-j-sutton.bsky.social/post/3lawx2tfqze2v,"{'melbournefc': 0.402, 'northmelbournefc': 0.402, 'weareportadelaide': 0.402}"
North Melbourne Kangaroos,orangeparadox.bsky.social,"#Sports Bluesky! Quote with your favourite teams
Premier League - Brighton & Hove Albion
AFL North Melbourne Kangaroos
A-League Adelaide United
BBL  Adelaide Strikers
NRL cross mark
Sheffield Shield cross mark
NHL - Vancouver Canucks
MLB - Arizona Diamondbacks
NBA - Sacramento Kings
NFL - Arizona Cardinals",2024-11-13T22:13:57.176Z,https://bsky.app/profile/orangeparadox.bsky.social/post/3lauena6rj22u,"{'carltonblues': 0.0, 'melbournefc': 0.296, 'northmelbournefc': 0.296, 'weareportadelaide': 0.0}"
North Melbourne Kangaroos,paddyken32.bsky.social,"Just found out the North Melbourne Kangaroos play a large portion of their home matches in Hobart, Tasmania. Which is to say they are the southernmost AFL team and have “North” in their name",2024-11-13T14:39:45.182Z,https://bsky.app/profile/paddyken32.bsky.social/post/3latlb2sxas2l,"{'melbournefc': 0.34, 'northmelbournefc': 0.17, 'weareportadelaide': 0.34}"
North Melbourne Kangaroos,brettoshank.bsky.social,"Sports Bluesky! Quote with your favourite teams

Premier League - Liverpool
AFL North Melbourne Kangaroos 
A-League Newcastle Jets
BBL  Sydney Thunder 
NRL Newcastle Knights
Sheffield Shield Speedblitz Blues
NHL - Seattle Kraken
MLB - LA Dodgers
NBA - New York Knicks
NFL - Dallas Cowboys",2024-11-09T04:17:38.186Z,https://bsky.app/profile/brettoshank.bsky.social/post/3laigmxck572v,"{'carltonblues': 0.0, 'melbournefc': 0.0, 'northmelbournefc': 0.0, 'weareportadelaide': 0.0}"
North Melbourne Kangaroos,mattmart1n.bsky.social,"Collingwood Magpies
Richmond Tigers
Western Bulldogs
Gold Coast Suns
GWS Giants
Essendon Bombers
Geelong Cats
Fremantle Dockers
West Coast Eagles
Brisbane Lions
Sydney Swans
Adelaide Crows
Port Adelaide Power
St Kilda Saints
Hawthorn Hawks
Carlton Blues
North Melbourne Kangaroos
Melbourne Demons",2024-11-08T09:39:32.583Z,https://bsky.app/profile/mattmart1n.bsky.social/post/3lagi5nhmbm2s,"{'adelaidefc': 0.0, 'brisbanelions': 0.0, 'carltonblues': 0.0, 'collingwoodfc': 0.0, 'essendonfc': 0.0, 'fremantlefc': 0.0, 'geelongcats': 0.0, 'gcfc': 0.0, 'gwsgiants': 0.0, 'hawktalk': 0.0, 'melbournefc': 0.0, 'northmelbournefc': 0.0, 'weareportadelaide': 0.0, 'richmondfc': 0.0, 'stkilda': 0.0, 'sydneyswans': 0.0, 'westcoasteagles': 0.0, 'westernbulldogs': 0.0}"
North Melbourne Kangaroos,lebaum.bsky.social,"AFL North Melbourne Kangaroos
NBA Toronto Raptors
MLB Toronto Blue Jays
NFL never been a better time to break up with the NFL
NHL full of white guys who think it's funny to support Tr*mp",2024-11-08T00:13:04.588Z,https://bsky.app/profile/lebaum.bsky.social/post/3lafiiq3cxr23,"{'melbournefc': 0.493, 'northmelbournefc': 0.493, 'weareportadelaide': 0.493}"
North Melbourne Kangaroos,jacksongs.bsky.social,"Are the 2024 Kangaroos the best AFLW team ever?

They will beat Gold Coast at Arden St tonight to finish the home and away season unbeaten. North will become just the third side to do so after Brisbane (2017) and Fremantle (2020), and they have done it over a longer season.",2024-11-01T23:10:10.686Z,https://bsky.app/profile/jacksongs.bsky.social/post/3l7wc6owflp2o,"{'fremantlefc': 0.0, 'northmelbournefc': 0.318}"
North Melbourne Kangaroos,chalebi.bsky.social,"They’re still in contention sadly but let’s see if they can turn it around against the North Melbourne Kangaroos (yes, that’s the real name!) on the 27th",2024-04-16T08:56:14.078Z,https://bsky.app/profile/chalebi.bsky.social/post/3kqafolelcn2m,"{'melbournefc': 0.448, 'northmelbournefc': 0.448}"
North Melbourne Kangaroos,leigh-chantelle.bsky.social,"Today is the AFLW grand final! 

North Melbourne Kangaroos vs Brisbane Lions

Watch from 130pm (Brisbane time) on Channel 7, 7Plus, Foxtel, Kayo, womens.afl, or AFL Live app

Go Lions! #AFLW #AFLWGF

More www.afl.com.au/aflw/news/10...",2023-12-02T22:33:56.898Z,https://bsky.app/profile/leigh-chantelle.bsky.social/post/3kfltxk4eb525,"{'brisbanelions': 0.0, 'melbournefc': 0.0, 'northmelbournefc': 0.0}"
Port Adelaide Power,johnkuczaj.bsky.social,"ROUND 8 AFL on FS2 in Chicago
- FRI 1015pm  Port Adelaide Power @ Western Bulldogs
- SAT 115am  Carlton Blues @ Adelaide Crows
- SAT 430am  Geelong Cats @ Collingwood Magpies
- SUN 1205am  Richmond Tigers @ Hawthorn Hawks
finalsiren.com/Results.asp?...
#AFL #Footy #PAFC #PortAdelaidePower",2025-05-03T02:27:09.982Z,https://bsky.app/profile/johnkuczaj.bsky.social/post/3loac2ivdw22v,"{'adelaidefc': 0.0, 'carltonblues': 0.0, 'collingwoodfc': 0.0, 'geelongcats': 0.0, 'hawktalk': 0.0, 'weareportadelaide': 0.0, 'richmondfc': 0.0, 'westernbulldogs': 0.0}"
Port Adelaide Power,ausindimedia.bsky.social,"A bus load of First Nations delegates travelled from Port Augusta to Adelaide to share a strong message with the man who wants to impose a nuclear power station on their community.

We’re yet to hear how it all went, but I hope they were at least granted an audience. 

theaimn.net/if-dutton-wo...",2025-05-02T00:13:09.788Z,https://bsky.app/profile/ausindimedia.bsky.social/post/3lo5k3uqbxs2s,{'weareportadelaide': 0.511}
Port Adelaide Power,ausfbassocna.bsky.social,"The Port Adelaide Power hold off a determined North Melbourne club. Catch the match report from Brook Kilpatrick 
www.afana.com/news/2025/04... 
#AFANA #AFL #portadelaide #northmelbournekangaroos @borisxxiii",2025-04-30T10:24:46.682Z,https://bsky.app/profile/ausfbassocna.bsky.social/post/3lnzldop4jc2m,"{'melbournefc': 0.17, 'northmelbournefc': 0.17, 'weareportadelaide': 0.17}"
Port Adelaide Power,AusFbAssocNA.federated.press.ap.brid.gy,"The Port Adelaide Power hold off a determined North Melbourne club. Catch the match report from Brook Kilpatrick
https//www.afana.com/news/2025/04/27/port-dig-cull-improved-kangaroos
#AFANA #AFL #portadelaide #northmelbournekangaroos @borisxxiii",2025-04-30T10:24:47.286Z,https://bsky.app/profile/AusFbAssocNA.federated.press.ap.brid.gy/post/3lnzlcmglz2f2,"{'melbournefc': 0.17, 'northmelbournefc': 0.17, 'weareportadelaide': 0.17}"
Port Adelaide Power,nit-bot.bsky.social,Port Adelaide's polarising Jason Horne-Francis tormented friend and foe alike as the Power held off North Melbourne for a gruelling nine-point AFL victory. Port banked a third consecutive win with a hard-fought 14.13 (97) to 13.10 (88) triumph at Adelaide Oval on Saturday.,2025-04-26T23:02:33.278Z,https://bsky.app/profile/nit-bot.bsky.social/post/3lnqtt3fryt25,"{'melbournefc': 0.077, 'northmelbournefc': 0.077, 'weareportadelaide': 0.431}"
Port Adelaide Power,sportstragic.bsky.social,"PORT POWER blue square black large square white large square

PORT Adelaide, with Jason Horne-Francis tormenting his ex-teammates and new club alike, has held off a plucky North Melbourne for a gruelling nine-point win.

The Power banked a third consecutive victory with their 14.13 (97) to 13.10 (88) triumph at Adelaide Oval on Saturday.",2025-04-26T14:28:36.678Z,https://bsky.app/profile/sportstragic.bsky.social/post/3lnpx3q65nc2g,"{'melbournefc': 0.586, 'northmelbournefc': 0.586, 'weareportadelaide': 0.531}"
Port Adelaide Power,eddiefordclinic.bsky.social,"There is this from Port Adelaide's Official Version of History Never Tear Us Apart holds meaning for Port because ""when the Power entered the AFL in 1997, it was forced to cut ties with its traditional South Australian National Football League base the Port Adelaide Magpies"". Wow, how intrinsic.",2025-04-26T10:21:13.485Z,https://bsky.app/profile/eddiefordclinic.bsky.social/post/3lnpjbqecu22c,"{'collingwoodfc': -0.625, 'weareportadelaide': -0.625}"
Port Adelaide Power,espnaustralia.bsky.social,"The Power hold on!!! high voltage high voltage 

The young Roos fought mighty hard but Port Adelaide come out on top!!

#AFL ",2025-04-26T09:12:53.478Z,https://bsky.app/profile/espnaustralia.bsky.social/post/3lnpfhkncra2p,"{'northmelbournefc': 0.234, 'weareportadelaide': 0.117}"
Port Adelaide Power,nit-bot.bsky.social,"Willie Rioli has been granted leave from Port Adelaide after receiving racist attacks online following his social media post venting personal hatred for Hawthorn. Rioli did not attend Power training on Tuesday, according to reports, and has been allowed time away from the club.",2025-04-15T03:45:17.686Z,https://bsky.app/profile/nit-bot.bsky.social/post/3lmt5znhfdh2c,"{'hawktalk': -0.883, 'weareportadelaide': -0.442}"
Port Adelaide Power,worldbytenews.bsky.social,"‘Deep-seated pain and sadness’ Power explain Rioli’s social media post targeting Hawks​on April 14, 2025 at 955 am

Port Adelaide star Willie Rioli was racially abused on social media after he took aim at Hawthorn in a since-deleted post in which he declared his hatred for the club. ​Port…",2025-04-14T10:59:02.379Z,https://bsky.app/profile/worldbytenews.bsky.social/post/3lmrfsdnptw22,"{'hawktalk': -0.896, 'weareportadelaide': -0.448}"
Port Adelaide Power,nit-bot.bsky.social,Port Adelaide midfielder Jason Horne-Francis has produced another starring performance in his team's upset 30-point win over Hawthorn at Adelaide Oval on Sunday night. The dynamic on-baller recorded a season-high 29 disposals as the Power trounced the Hawks 18.13 (121) to 14.,2025-04-14T10:45:18.583Z,https://bsky.app/profile/nit-bot.bsky.social/post/3lmrezqzyv42x,"{'hawktalk': 0.339, 'weareportadelaide': 0.339}"
Port Adelaide Power,badcustsvc101.bsky.social,Go the Power!,2025-04-13T14:37:43.083Z,https://bsky.app/profile/badcustsvc101.bsky.social/post/3lmpbk4n53c22,{'weareportadelaide': 0.0}
Port Adelaide Power,elbehind.bsky.social,"Port Adelaide Power 121 - Hawthorn Hawks 91

5º- Hawthorn 16 pts
11º- Port Adelaide 8 pts

#AFL #AFLespañol",2025-04-13T13:53:14.087Z,https://bsky.app/profile/elbehind.bsky.social/post/3lmp72s7rac2m,"{'hawktalk': 0.0, 'weareportadelaide': 0.0}"
Port Adelaide Power,mrrexpatrick.bsky.social,"SA is nuclear ground zero for the ALP/LNP duopoly which want Port Adelaide to host nuclear sub construction, repair & dismantling. There'll be a nuclear waste dump. LNP wants a nuclear power plant at Port Augusta as well. All without consultation. #auspol",2025-04-13T04:14:46.481Z,https://bsky.app/profile/mrrexpatrick.bsky.social/post/3lmo6qdcmes2p,{'weareportadelaide': 0.175}
Port Adelaide Power,at0micvibes.bsky.social,"AFL=aussieRules footy. Port Adelaide Power my team *crap start* Play Hawthorn Hawks undefeated on top. Gather Round all matches played in Adelaide. Yartapuulti - Port indigenous name. Portress - Adelaide Oval. Ken Hinley coach. Fan's yelling ""c'mon power"" sounds like *carn the pear* 
Carn thepear",2025-04-12T12:04:44.584Z,https://bsky.app/profile/at0micvibes.bsky.social/post/3lmmijwzbkc2a,"{'hawktalk': 0.153, 'weareportadelaide': 0.129}"
Port Adelaide Power,sportstragic.bsky.social,"PORT POWER black large square blue square white large square

Port Adelaide star Zak Butters says he is intends to honour his contract at the Power but will take his time to decide his long-term future.

LATEST backhand index pointing right bit.ly/4cskrj5",2025-04-11T07:21:24.385Z,https://bsky.app/profile/sportstragic.bsky.social/post/3lmjiacs5js2u,{'weareportadelaide': 0.329}
Port Adelaide Power,zerohanger.bsky.social,"Power surge or Hokball? 

Win 4x tickets to Adelaide Oval as the Port Adelaide Football Club host the Hawthorn Football Club in an explosive matchup to close out Gather Round.

Tag the mates you'd love to take to the footy, thanks to Ticket Merchant! #AFL",2025-04-10T09:45:07.780Z,https://bsky.app/profile/zerohanger.bsky.social/post/3lmh7si3xef24,"{'hawktalk': 0.586, 'weareportadelaide': 0.293}"
Port Adelaide Power,johnkuczaj.bsky.social,"ROUND 5 AFL on FS2 in Chicago
- THU 430am Geelong @ Adelaide
- FRI 430am Sydney vs Collingwood
- SAT 105am Brisbane vs Western
- SUN 1205am GWS vs St. Kilda
- SUN 405am Hawthorn @ Port Adelaide Power
finalsiren.com/Results.asp?...
www.afl.com.au/fixture?Comp...
#AFL #PAFC #PortAdelaidePower",2025-04-10T04:42:52.586Z,https://bsky.app/profile/johnkuczaj.bsky.social/post/3lmgovw2o522d,"{'collingwoodfc': 0.0, 'geelongcats': 0.0, 'gwsgiants': 0.0, 'hawktalk': 0.0, 'weareportadelaide': 0.0}"
Port Adelaide Power,theage.nzcow.com,"loudspeaker Port Adelaide coach Ken Hinkley says he was disappointed in himself and “emotions boiled over” last time his side faced Hawthorn, but all eyes will still be on how the Power coach handles this Sunday night’s battle with the rampaging Ha...
backhand index pointing right Latest bot NZ Transport Agency - Auckland & Northland ",2025-04-09T03:44:27.779Z,https://bsky.app/profile/theage.nzcow.com/post/3lme36n55gk2n,"{'hawktalk': -0.665, 'northmelbournefc': -0.665, 'weareportadelaide': -0.665}"
Port Adelaide Power,smhaustralia.nzcow.com,"loudspeaker Port Adelaide coach Ken Hinkley says he was disappointed in himself and “emotions boiled over” last time his side faced Hawthorn, but all eyes will still be on how the Power coach handles this Sunday night’s battle with the rampaging Hawks.",2025-04-09T03:44:18.283Z,https://bsky.app/profile/smhaustralia.nzcow.com/post/3lme36e3rfr2b,"{'hawktalk': -0.665, 'weareportadelaide': -0.665}"
Port Adelaide Power,AusFbAssocNA.federated.press.ap.brid.gy,"Brook Kilpatrick watched St Kilda take down Port Adelaide at Adelaide Oval. Read about it here
https//www.afana.com/.../04/06/saints-break-power-drought
#AFANA #stkildafc #portadelaidepower #AFL @borisxxiii",2025-04-07T22:29:19.112Z,https://bsky.app/profile/AusFbAssocNA.federated.press.ap.brid.gy/post/3lmaz343ignf2,"{'weareportadelaide': 0.0, 'stkilda': 0.0}"
Port Adelaide Power,glbastiani.bsky.social,"Courtney Cramey will coach the SA side in Friday's women's state game against Victoria. The squad includes Adelaide premiership player Hannah Button, former Power defender Alex Ballard, and past Port/Carlton utility Jade Halfpenny. #AFLW",2025-04-07T06:16:05.902Z,https://bsky.app/profile/glbastiani.bsky.social/post/3lm7cpwzrck2i,"{'carltonblues': 0.103, 'weareportadelaide': 0.103}"
Port Adelaide Power,elbehind.bsky.social,"Port Adelaide Power 72 - St Kilda Saints 89

7º- St Kilda 12 pts
11º- Port Adelaide 4 pts

#AFL #AFLespañol",2025-04-06T09:02:07.601Z,https://bsky.app/profile/elbehind.bsky.social/post/3lm53jta2uk2r,"{'weareportadelaide': 0.0, 'stkilda': 0.0}"
Port Adelaide Power,johnkuczaj.bsky.social,"ROUND 4 AFL on FS2 in Chicago
- THU 330a Carlton Blues @ Collingwood Magpies
- FRI 330a Melbourne Demons @ Geelong Cats
- SUN 1205a St. Kilda Saints @ Port Adelaide Power
finalsiren.com/Results.asp?...
www.afl.com.au/fixture?Comp...
#AFL #Footy #PAFC #PortAdelaidePower #AustralianRulesFootball",2025-04-03T18:05:48.908Z,https://bsky.app/profile/johnkuczaj.bsky.social/post/3llwijbgsw22o,"{'carltonblues': 0.0, 'collingwoodfc': 0.0, 'geelongcats': 0.0, 'melbournefc': 0.0, 'weareportadelaide': 0.0, 'stkilda': 0.0}"
Port Adelaide Power,graftratings.bsky.social,"As for the rest, Power vs Saints is the head-scratcher for me. I'm probably leaning on home ground advantage for Port Adelaide but it wouldn't utterly surprise me if St Kilda ground out a win here.",2025-04-01T21:53:39.659Z,https://bsky.app/profile/graftratings.bsky.social/post/3llrucwg3ed2c,"{'weareportadelaide': 0.316, 'stkilda': 0.316}"
Port Adelaide Power,realw20.bsky.social,"Victorian clubs prepare multimilionary offers for Port Adelaide Power Star Zak Butters

On Friday morning he completed a strong race session in Melbourne with the staff of Port Adelaide and remained in Victoria to see the family before returning to Adelaide Sunday. Loading Port believes that, at…",2025-03-31T10:15:03.500Z,https://bsky.app/profile/realw20.bsky.social/post/3llo4sqhvpf23,"{'melbournefc': 0.511, 'weareportadelaide': 0.255}"
Port Adelaide Power,realw20.bsky.social,"Nasiah Wanganeen-Milera; St Kilda Saint; Adelaide Crows; Port Adelaide Power

Any move would require that an exchange be mediated, given Wanganeen-Milera, choice n. 11 to qualified smooth and silky by the draft of 2021, is not suitable for the free agency for another four years. His friendship with…",2025-03-28T19:33:15.302Z,https://bsky.app/profile/realw20.bsky.social/post/3llhkm5qeok2h,"{'adelaidefc': 0.511, 'weareportadelaide': 0.511, 'stkilda': 0.511}"
Port Adelaide Power,portpoweraz.bsky.social,"Thankya..! Least the Kings come through with a Birthday win, when my Port Adelaide Power couldn't..",2025-03-28T04:26:40.801Z,https://bsky.app/profile/portpoweraz.bsky.social/post/3llfxx3gz3225,{'weareportadelaide': 0.586}
Port Adelaide Power,elbehind.bsky.social,"Essendon Bombers 72 - Port Adelaide Power 60

11º- Port Adelaide 4 pts
12º- Essendon 4 pts

#AFL #AFLespañol",2025-03-27T11:16:05.824Z,https://bsky.app/profile/elbehind.bsky.social/post/3lle6e5hnm22b,"{'essendonfc': 0.0, 'weareportadelaide': 0.0}"
Port Adelaide Power,toppnews.bsky.social,"
globe with meridians Live Winless Bombers desperate to open account against Power

#Power   

https//www.abc.net.au/news/2025-03-27/afl-round-three-live-essendon-bombers-vs-port-adelaide-power/105105282",2025-03-27T08:18:41.899Z,https://bsky.app/profile/toppnews.bsky.social/post/3lldugzqfnx2f,"{'essendonfc': -0.318, 'weareportadelaide': -0.318}"
Port Adelaide Power,abc-news.bsky.social,Live Winless Bombers desperate to open account against Power https//www.abc.net.au/news/2025-03-27/afl-round-three-live-essendon-bombers-vs-port-adelaide-power/105105282,2025-03-27T08:10:43.002Z,https://bsky.app/profile/abc-news.bsky.social/post/3lldtyrhyy32y,"{'essendonfc': -0.318, 'weareportadelaide': -0.318}"
Port Adelaide Power,realw20.bsky.social,"Being Bombers V Port Adelaide Power scores, results, fixtures, teams, suggestions, games, how to watch

Hello and welcome from the Marvel Stadium. It is a vital night for being, who is committed to avoiding a start 0-3 in an VFL/AFL season for the second time since 1967. Also in 2016, when the list…",2025-03-27T07:50:17.200Z,https://bsky.app/profile/realw20.bsky.social/post/3lldsuahmij2h,"{'essendonfc': 0.7, 'weareportadelaide': 0.7}"
Port Adelaide Power,realw20.bsky.social,"Being Bombers Name Jordan Ridley for the Crunch game with Port Adelaide Power; Round 3 teams and suggestions; device; Collingwood Magpies; Hawthorn Hawks; Richmond Tigers; Geelong cats

BeingB Andrew McGrath, Ben McKay, Jordan RidleyHB Mason Redman, Zach Reid, Jaxon PriorC Xavier Dursma, Jye…",2025-03-26T09:44:51.001Z,https://bsky.app/profile/realw20.bsky.social/post/3llbis6tnbn22,"{'collingwoodfc': 0.0, 'essendonfc': 0.0, 'geelongcats': 0.0, 'hawktalk': 0.0, 'weareportadelaide': 0.0, 'richmondfc': 0.0}"
Port Adelaide Power,realw20.bsky.social,"Being Bombers Name Jordan Ridley for the Crunch game with Port Adelaide Power; Round 3 teams and suggestions; device; Collingwood Magpies; Hawthorn Hawks; Richmond Tigers; Geelong cats

BeingB Andrew McGrath, Ben McKay, Jordan RidleyHB Mason Redman, Zach Reid, Jaxon PriorC Xavier Dursma, Jye…",2025-03-26T09:18:44.298Z,https://bsky.app/profile/realw20.bsky.social/post/3llbhdi4cxh2j,"{'collingwoodfc': 0.0, 'essendonfc': 0.0, 'geelongcats': 0.0, 'hawktalk': 0.0, 'weareportadelaide': 0.0, 'richmondfc': 0.0}"
Port Adelaide Power,aynsliee95.bsky.social,"Imagine hosting a sports themed 30th birthday allowing people to wear their favourite sports team but to be told they can't wear for example Adelaide Crows and a specific soccer team, This person goes for Port Power. What a shitty ass rule for a party that shits riled me up",2025-03-25T01:46:17.759Z,https://bsky.app/profile/aynsliee95.bsky.social/post/3ll65lk5sok2c,"{'adelaidefc': 0.0, 'weareportadelaide': 0.0}"
Port Adelaide Power,AusFbAssocNA.federated.press.ap.brid.gy,"Brook Kilpatrick reports for AFANA from Adelaide Oval on the Port win over the Magpies this past weekend.
https//www.afana.com/.../hungry-power-demolish-young-tigers
#AFANA #portadelaidepower #collingwoodmagpies #AFL @borisxxiii",2025-03-24T20:17:05.845Z,https://bsky.app/profile/AusFbAssocNA.federated.press.ap.brid.gy/post/3ll5krebklkj2,"{'collingwoodfc': 0.293, 'weareportadelaide': 0.293, 'richmondfc': 0.0}"
Port Adelaide Power,elbehind.bsky.social,"Port Adelaide Power 140 - Richmond Tigers 68

9º- Port Adelaide 4 pts
11º- Richmond 4 pts

#AFL #AFLespañol",2025-03-22T10:13:26.652Z,https://bsky.app/profile/elbehind.bsky.social/post/3lkxijjqbhc27,"{'weareportadelaide': 0.0, 'richmondfc': 0.0}"
